"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20180828","화","02","부산광역시","사상구","모라동","5"
"20180828","화","02","부산광역시","사상구","학장동","5"
"20180828","화","02","부산광역시","사하구","신평동","5"
"20180828","화","02","부산광역시","서구","부민동1가","5"
"20180828","화","02","부산광역시","수영구","광안동","5"
"20180828","화","02","부산광역시","연제구","연산동","7"
"20180828","화","02","부산광역시","중구","보수동2가","5"
"20180828","화","02","부산광역시","해운대구","반여동","5"
"20180828","화","02","부산광역시","해운대구","우동","5"
"20180828","화","02","부산광역시","해운대구","재송동","5"
"20180828","화","02","부산광역시","해운대구","송정동","5"
"20180828","화","02","부산광역시","해운대구","좌동","5"
"20180828","화","02","부산광역시","해운대구","중동","5"
"20180828","화","03","부산광역시","금정구","부곡동","6"
"20180828","화","03","부산광역시","남구","대연동","5"
"20180828","화","03","부산광역시","동래구","안락동","5"
"20180828","화","03","부산광역시","동래구","온천동","5"
"20180828","화","03","부산광역시","부산진구","당감동","11"
"20180828","화","03","부산광역시","부산진구","범전동","5"
"20180828","화","03","부산광역시","북구","구포동","5"
"20180828","화","03","부산광역시","사상구","감전동","5"
"20180828","화","03","부산광역시","사상구","엄궁동","5"
"20180828","화","03","부산광역시","사상구","학장동","5"
"20180828","화","03","부산광역시","사하구","감천동","5"
"20180828","화","03","부산광역시","사하구","신평동","5"
"20180828","화","03","부산광역시","수영구","광안동","5"
"20180828","화","03","부산광역시","연제구","연산동","5"
"20180828","화","03","부산광역시","영도구","남항동2가","5"
"20180828","화","03","부산광역시","해운대구","재송동","5"
"20180828","화","03","부산광역시","해운대구","좌동","5"
"20180828","화","04","부산광역시","강서구","명지동","5"
"20180828","화","04","부산광역시","금정구","구서동","5"
"20180828","화","04","부산광역시","금정구","부곡동","6"
"20180828","화","04","부산광역시","기장군","기장읍","5"
"20180828","화","04","부산광역시","기장군","정관면","5"
"20180828","화","04","부산광역시","기장군","정관읍","5"
"20180828","화","04","부산광역시","남구","대연동","8"
"20180828","화","04","부산광역시","동구","수정동","5"
"20180828","화","04","부산광역시","동래구","명륜동","5"
"20180828","화","04","부산광역시","동래구","안락동","6"
"20180828","화","04","부산광역시","동래구","온천동","5"
"20180828","화","04","부산광역시","부산진구","당감동","17"
"20180828","화","04","부산광역시","북구","구포동","7"
"20180828","화","04","부산광역시","사상구","괘법동","5"
"20180828","화","04","부산광역시","사상구","모라동","5"
"20180828","화","04","부산광역시","사상구","학장동","5"
"20180828","화","04","부산광역시","사하구","당리동","5"
"20180828","화","04","부산광역시","사하구","신평동","10"
"20180828","화","04","부산광역시","서구","부민동1가","6"
"20180828","화","04","부산광역시","수영구","광안동","5"
"20180828","화","04","부산광역시","수영구","남천동","5"
"20180828","화","04","부산광역시","연제구","연산동","6"
"20180828","화","04","부산광역시","영도구","남항동2가","5"
"20180828","화","04","부산광역시","영도구","청학동","5"
"20180828","화","04","부산광역시","중구","중앙동4가","5"
"20180828","화","04","부산광역시","해운대구","반여동","5"
"20180828","화","04","부산광역시","해운대구","송정동","5"
"20180828","화","04","부산광역시","해운대구","우동","5"
"20180828","화","04","부산광역시","해운대구","재송동","9"
"20180828","화","04","부산광역시","해운대구","좌동","5"
"20180828","화","05","부산광역시","강서구","대저2동","5"
"20180828","화","05","부산광역시","금정구","부곡동","7"
"20180828","화","05","부산광역시","금정구","장전동","5"
"20180828","화","05","부산광역시","기장군","기장읍","5"
"20180828","화","05","부산광역시","기장군","정관읍","5"
"20180828","화","05","부산광역시","기장군","철마면","5"
"20180828","화","05","부산광역시","남구","대연동","5"
"20180828","화","05","부산광역시","남구","문현동","5"
"20180828","화","05","부산광역시","동구","수정동","5"
"20180828","화","05","부산광역시","동래구","명륜동","5"
"20180828","화","05","부산광역시","동래구","복천동","5"
"20180828","화","05","부산광역시","동래구","안락동","10"
"20180828","화","05","부산광역시","동래구","온천동","10"
"20180828","화","05","부산광역시","부산진구","당감동","20"
"20180828","화","05","부산광역시","부산진구","부전동","5"
"20180828","화","05","부산광역시","북구","구포동","21"
"20180828","화","05","부산광역시","사상구","괘법동","5"
"20180828","화","05","부산광역시","사상구","학장동","5"
"20180828","화","05","부산광역시","사하구","구평동","5"
"20180828","화","05","부산광역시","사하구","신평동","16"
"20180828","화","05","부산광역시","서구","부민동1가","5"
"20180828","화","05","부산광역시","수영구","광안동","9"
"20180828","화","05","부산광역시","수영구","민락동","5"
"20180828","화","05","부산광역시","연제구","거제동","5"
"20180828","화","05","부산광역시","연제구","연산동","5"
"20180828","화","05","부산광역시","영도구","남항동2가","5"
"20180828","화","05","부산광역시","중구","중앙동4가","5"
"20180828","화","05","부산광역시","해운대구","반송동","5"
"20180828","화","05","부산광역시","해운대구","송정동","5"
"20180828","화","05","부산광역시","해운대구","우동","5"
"20180828","화","05","부산광역시","해운대구","반여동","5"
"20180828","화","05","부산광역시","해운대구","재송동","12"
"20180828","화","05","부산광역시","해운대구","좌동","8"
"20180828","화","06","부산광역시","강서구","신호동","5"
"20180828","화","06","부산광역시","금정구","구서동","5"
"20180828","화","06","부산광역시","금정구","부곡동","7"
"20180828","화","06","부산광역시","기장군","기장읍","5"
"20180828","화","06","부산광역시","기장군","장안읍","5"
"20180828","화","06","부산광역시","기장군","정관읍","9"
"20180828","화","06","부산광역시","남구","대연동","14"
"20180828","화","06","부산광역시","동구","수정동","5"
"20180828","화","06","부산광역시","동래구","명륜동","5"
"20180828","화","06","부산광역시","동래구","안락동","13"
"20180828","화","06","부산광역시","동래구","온천동","8"
"20180828","화","06","부산광역시","부산진구","당감동","26"
"20180828","화","06","부산광역시","부산진구","전포동","5"
"20180828","화","06","부산광역시","북구","구포동","21"
"20180828","화","06","부산광역시","북구","만덕동","5"
"20180828","화","06","부산광역시","사상구","감전동","5"
"20180828","화","06","부산광역시","사상구","모라동","5"
"20180828","화","06","부산광역시","사상구","엄궁동","5"
"20180828","화","06","부산광역시","사상구","학장동","14"
"20180828","화","06","부산광역시","사하구","감천동","5"
"20180828","화","06","부산광역시","사하구","신평동","17"
"20180828","화","06","부산광역시","서구","부민동1가","5"
"20180828","화","06","부산광역시","수영구","광안동","6"
"20180828","화","06","부산광역시","연제구","연산동","12"
"20180828","화","06","부산광역시","영도구","남항동2가","7"
"20180828","화","06","부산광역시","해운대구","반송동","5"
"20180828","화","06","부산광역시","해운대구","반여동","5"
"20180828","화","06","부산광역시","해운대구","송정동","5"
"20180828","화","06","부산광역시","해운대구","재송동","23"
"20180828","화","06","부산광역시","해운대구","좌동","13"
"20180828","화","07","부산광역시","강서구","대저2동","5"
"20180828","화","07","부산광역시","금정구","구서동","5"
"20180828","화","07","부산광역시","금정구","부곡동","17"
"20180828","화","07","부산광역시","기장군","기장읍","14"
"20180828","화","07","부산광역시","기장군","일광면","5"
"20180828","화","07","부산광역시","기장군","장안읍","5"
"20180828","화","07","부산광역시","기장군","정관면","5"
